"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,1.0,1.0,0.0001494884490966797,"This is a hard show to watch. It's not something to sit back and relax to. It kept me on the edge of my seat for several seasons. People get screwed over, raped, tortured and die like flies. There are male organs everywhere, there is excrement, puke and blood. Oz is a brave show. It brings up issues like racism, homosexuality, prisoners reality and most of all; -capital punishment. It is, in my opinion also successful in doing so, unlike for example, the single-tracked ""Medium"".<br /><br />It bored me sometimes. It had some weird story lines and they spent to much time on characters that just didn't interest me. Strangely enough, I found season 1 to be quite boring. If I had watched it while it aired I think I wouldn't have continued to watch it. I love seasons 2 - 4. Season 5 and 6 are watchable, (although I think it shouldn't be allowed to utter the words ""Cyril"" and ""Death Row"" in the same sentence)<br /><br />There are so many marvelous characters to root for. The old guys Bob and Busmalis, who I absolutely fell in love with from day one. Said, Adebesi, Pancamo and Schillinger, four very strong and charismatic leaders in their own way. Augustus Hill, who's monologues tied the episodes together so efficient. The staff with people like Sister Pete and Ray Mukada-also brilliant. Also minor characters that was only in for a couple of episodes or a few seasons, but left a good impression as well.<br /><br />My favorites are the O'Reily brothers. Their relationship was the most gut-wrenching and warmest I seen on television. If there is anything I will always remember about this show it's them. There will never be another ""pairing"" or what to call it, that will make me ache so much. Thats why, when the ends come for them as well, it almost hurt to much. I wish it would never have happened. I wish I had never watched it.<br /><br />But good one Fontana. I do recommend it.",1.0,0.0001494884490966797,"This is a hard show to watch. It's not something to sit back and relax to. It kept me on the edge of my seat for several seasons. People get screwed over, raped, tortured and die like flies. There are male organs everywhere, there is excrement, puke and blood. Oz is a brave show. It brings up issues like racism, homosexuality, prisoners reality and most of all; -capital punishment. It is, in my opinion also successful in doing so, unlike for example, the single-tracked ""Medium"".<br /><br />It bored me sometimes. It had some weird story lines and they spent to much time on characters that just didn't interest me. Strangely enough, I found season 1 to be quite boring. If I had watched it while it aired I think I wouldn't have continued to watch it. I love seasons 2 - 4. Season 5 and 6 are watchable, (although I think it shouldn't be allowed to utter the words ""Cyril"" and ""Death Row"" in the same sentence)<br /><br />There are so many marvelous characters to root for. The old guys Bob and Busmalis, who I absolutely fell in love with from day one. Said, Adebesi, Pancamo and Schillinger, four very strong and charismatic leaders in their own way. Augustus Hill, who's monologues tied the episodes together so efficient. The staff with people like Sister Pete and Ray Mukada-also brilliant. Also minor characters that was only in for a couple of episodes or a few seasons, but left a good impression as well.<br /><br />My favorites are the O'Reily brothers. Their relationship was the most gut-wrenching and warmest I seen on television. If there is anything I will always remember about this show it's them. There will never be another ""pairing"" or what to call it, that will make me ache so much. Thats why, when the ends come for them as well, it almost hurt to much. I wish it would never have happened. I wish I had never watched it.<br /><br />But good one Fontana. I do recommend it.","Failed"
1.0,1.0,1.0,0.0009459853172302246,"There are two ways to regard 'Head'. Either it is a dazzling, mind-blowing collage of music, old film clips, psychedelia and T.V. sitcom-style comedy, or a plot less, pretentious, rambling mess. The truth probably lies somewhere in between. It is also one of the best movies of all time.<br /><br />'The Monkees' - Davy Jones, Peter Tork, Mickey Dolenz, and Mike Nesmith - had just finished their hit series, and wanted to do a movie. In collaboration with writer Jack Nicholson and director Bob Rafelson, they made 'Head'.<br /><br />It begins at a bridge opening ceremony in San Francisco, where the Monkees gate crash the proceedings. Mickey jumps over the safety rail, plunging hundreds of feet into the water. Mermaids rescue him to the accompaniment of a gorgeous Jerry Goffin & Carole King composition called 'The Porpoise Song' and visuals that make the Stargate finale of '2001' look drab by comparison. By now you will either have switched off in puzzled disgust or be completely captivated.<br /><br />More bizarre happenings unfold; Mickey uses a tank to destroy a Coca-Cola machine in the middle of the desert; the entire Italian Army surrenders to him; the group are hired to play to play the dandruff in Victor Mature's hair for a television commercial; an overweight waitress insults the group, describing them as 'God's gift to the eight year old's'; a surprise birthday party for Mike goes wrong; the group are sucked into a vacuum cleaner, and to cap it all, are driven away inside a giant glass tank.<br /><br />You will either hate this or love it. I found it a refreshing change from mindless pop musicals of the 'let's do the show right here' variety. The songs are good too; 'Daddy's Song' is superbly choreographed by Toni Basil ( later to appear in Rafelson's 'Easy Rider' ) and boasts wonderful editing, with Davy's clothes changing colour at lightning speed. 'As We Go Along' is a lovely Goffin & King number whose accompanying images carry a strong environmentalist message.<br /><br />Frank Zappa, Annette Funicello are just two of the guest stars to crop up. Did Victor Mature read the script before agreeing to do this, one wonders? He's hilarious in it though.<br /><br />So mad there just has to be real genius behind it, 'Head' is a little '60's gem and one worth revisiting time and time again. Shame it did not find an audience at the time. If only 'Spiceworld' had been like this!",1.0,0.0009459853172302246,"There are two ways to regard 'Head'. Either it is a dazzling, mind-blowing collage of music, old film clips, psychedelia and T.V. sitcom-style comedy, or a plot less, pretentious, rambling mess. The truth probably lies somewhere in between. It is also one of the best movies of all time.<br /><br />'The Monkees' - Davy Jones, Peter Tork, Mickey Dolenz, and Mike Nesmith - had just finished their hit series, and wanted to do a movie. In collaboration with writer Jack Nicholson and director Bob Rafelson, they made 'Head'.<br /><br />It begins at a bridge opening ceremony in San Francisco, where the Monkees gate crash the proceedings. Mickey jumps over the safety rail, plunging hundreds of feet into the water. Mermaids rescue him to the accompaniment of a gorgeous Jerry Goffin & Carole King composition called 'The Porpoise Song' and visuals that make the Stargate finale of '2001' look drab by comparison. By now you will either have switched off in puzzled disgust or be completely captivated.<br /><br />More bizarre happenings unfold; Mickey uses a tank to destroy a Coca-Cola machine in the middle of the desert; the entire Italian Army surrenders to him; the group are hired to play to play the dandruff in Victor Mature's hair for a television commercial; an overweight waitress insults the group, describing them as 'God's gift to the eight year old's'; a surprise birthday party for Mike goes wrong; the group are sucked into a vacuum cleaner, and to cap it all, are driven away inside a giant glass tank.<br /><br />You will either hate this or love it. I found it a refreshing change from mindless pop musicals of the 'let's do the show right here' variety. The songs are good too; 'Daddy's Song' is superbly choreographed by Toni Basil ( later to appear in Rafelson's 'Easy Rider' ) and boasts wonderful editing, with Davy's clothes changing colour at lightning speed. 'As We Go Along' is a lovely Goffin & King number whose accompanying images carry a strong environmentalist message.<br /><br />Frank Zappa, Annette Funicello are just two of the guest stars to crop up. Did Victor Mature read the script before agreeing to do this, one wonders? He's hilarious in it though.<br /><br />So mad there just has to be real genius behind it, 'Head' is a little '60's gem and one worth revisiting time and time again. Shame it did not find an audience at the time. If only 'Spiceworld' had been like this!","Failed"
0.0,1.0,0.0,0.0002333521842956543,"Thats what this movie really takes. A big piece of cheeze. This movie is about a sister and brother Bonnie and Clyde type of duo that creates their own party line in order to lure their victims in and trap them and kill them. But for what reason? Just for the fun of getting away with it? In comes Richard Hatch who comes across as a wishy washy ladies man. A real BAD version of a ladies man. And he gets involved with finding who's behind all the killings across LA. He finally meets a teenager who helps him find the killer and rest is for your fun and amusement. But there are parts in this film that really get me going like the scene with Lief Garret dressed in his mothers wedding gown acting like a sissy in front of his sister telling her that he needs her and can't live without her and watching as she slaps him across the face dominateing him. I can't believe that was Lief!!! Well, I guess I could. But it's worth watching but only to see one of Garrets worst films that he ever did.",0.0,0.0002333521842956543,"Thats what this movie really takes. A big piece of cheeze. This movie is about a sister and brother Bonnie and Clyde type of duo that creates their own party line in order to lure their victims in and trap them and kill them. But for what reason? Just for the fun of getting away with it? In comes Richard Hatch who comes across as a wishy washy ladies man. A real BAD version of a ladies man. And he gets involved with finding who's behind all the killings across LA. He finally meets a teenager who helps him find the killer and rest is for your fun and amusement. But there are parts in this film that really get me going like the scene with Lief Garret dressed in his mothers wedding gown acting like a sissy in front of his sister telling her that he needs her and can't live without her and watching as she slaps him across the face dominateing him. I can't believe that was Lief!!! Well, I guess I could. But it's worth watching but only to see one of Garrets worst films that he ever did.","Failed"
0.0,1.0,0.0,0.0001983046531677246,"Rented the video with a lot of expectations, but it was a disappointment. The story didn't make sense, the plot was very weak and the special effects.. well, I think even I can do better with my home computer. Sorry. Missed a change here.",0.0,0.0001983046531677246,"Rented the video with a lot of expectations, but it was a disappointment. The story didn't make sense, the plot was very weak and the special effects.. well, I think even I can do better with my home computer. Sorry. Missed a change here.","Failed"
0.0,1.0,0.0,0.00015103816986083984,"Nearly everything that Stephen King has ever written seems to have been turned into a film or TV series; in fact, I'm surprised that no one has tried to make a mini-series from the guy's grocery list. Let's face it, if they did, it couldn't be any less interesting than Children of the Corn.<br /><br />Based on one of King's many short stories, this 1984 horror flick sees Linda Hamilton and Peter Horton playing a couple on a long car journey who run into a spot of bother when they chance upon the sleepy Nebraska town of Gatlin, where all of the adults have been murdered by children who worship an ancient evil that lurks in the corn fields.<br /><br />Although director Fritz Kiersch does manage to build a fair amount of atmosphere at the beginning (after Hamilton's silly song and dance, but before we get to meet the freakish Isaac, leader of the killer kids), he completely blows it with endless unexciting scenes in which Hamilton and Horton are hunted down by the town's homicidal half-pints. Courtney Gains, as violent redhead Malachai, manages to appear genuinely menacing, but the rest of the children are not the least bit threatening; as a result, many of the film's 'scary' moments fail to work. <br /><br />Towards the end of the film, when we finally get to see the malevolent force that inhabits the field surrounding Gatlin, the film descends into a glut of terrible 80s visual effects that probably looked pretty ropey almost 25 years ago, but look positively laughable nowadays.<br /><br />Children of the Corn might be of interest to King fans keen to see how the writer's work has been translated to the big screen, but your average horror-film fan will be most unimpressed.",0.0,0.00015103816986083984,"Nearly everything that Stephen King has ever written seems to have been turned into a film or TV series; in fact, I'm surprised that no one has tried to make a mini-series from the guy's grocery list. Let's face it, if they did, it couldn't be any less interesting than Children of the Corn.<br /><br />Based on one of King's many short stories, this 1984 horror flick sees Linda Hamilton and Peter Horton playing a couple on a long car journey who run into a spot of bother when they chance upon the sleepy Nebraska town of Gatlin, where all of the adults have been murdered by children who worship an ancient evil that lurks in the corn fields.<br /><br />Although director Fritz Kiersch does manage to build a fair amount of atmosphere at the beginning (after Hamilton's silly song and dance, but before we get to meet the freakish Isaac, leader of the killer kids), he completely blows it with endless unexciting scenes in which Hamilton and Horton are hunted down by the town's homicidal half-pints. Courtney Gains, as violent redhead Malachai, manages to appear genuinely menacing, but the rest of the children are not the least bit threatening; as a result, many of the film's 'scary' moments fail to work. <br /><br />Towards the end of the film, when we finally get to see the malevolent force that inhabits the field surrounding Gatlin, the film descends into a glut of terrible 80s visual effects that probably looked pretty ropey almost 25 years ago, but look positively laughable nowadays.<br /><br />Children of the Corn might be of interest to King fans keen to see how the writer's work has been translated to the big screen, but your average horror-film fan will be most unimpressed.","Failed"
0.0,1.0,0.0,0.00018721818923950195,"For three quarters of an hour, the story gradually develops towards a pivotal point of some sort. Although it is overburdened with scenes that just seem to be intended to dull the viewer and lure him away from the actual plot, there is something happening. It is not much and it certainly is not obvious. The combination of palace impressions and story-driving scenes do not add any depth or insight to the whole cast of characters. In fact, they keep them sterile as there is no character development at all. Everybody just remains spinning and centered around their own cliché and role - the cute, kinda headstrong girl; the fighting überwoman, the snobby aristocrat. The male lead does not seem to have any distinction at all, he is a shallow presence, which, actually, doesn't even matter as he is only there because the storyboard required him to - it seemed like he was on vacation and got caught up. When the point comes of turning the corner in terms of what happening, the movie first snaps completely blank for a couple of minutes and then becomes ridiculous. It solves - or better, dissolves - itself with a by-the-book Deus Ex Machina, more clichés and some of the most crude plot devices and choices I have ever seen. It's history, alright. First the movie's a drama though it's supposed to be comedic, and then it turns into a farce. The protagonists do what they are expected to do, and there are no surprises. The first set of somewhat serious antagonists however gets replaced by a couple that literally was just bored. Maybe that was some kind of nod towards the audience.<br /><br />This movie does not get any bonus from me for underlying philosophical meaning (since there is none) nor for its technical realization. The animation and editing is fair and so's the sound mixing; but it is by no means outstanding or even above the average Japanese productions of the late 1980's. In fact, the visual treats seem static, un-inspired and un-original.<br /><br />Worst of all - it totally fails to entertain, even if you don't bother with characters and all that stuff. There's too little going on here, and the rest is corny at best. Get a real Ghibli instead, have a feast with it and keep your fingers off this one.",0.0,0.00018721818923950195,"For three quarters of an hour, the story gradually develops towards a pivotal point of some sort. Although it is overburdened with scenes that just seem to be intended to dull the viewer and lure him away from the actual plot, there is something happening. It is not much and it certainly is not obvious. The combination of palace impressions and story-driving scenes do not add any depth or insight to the whole cast of characters. In fact, they keep them sterile as there is no character development at all. Everybody just remains spinning and centered around their own cliché and role - the cute, kinda headstrong girl; the fighting überwoman, the snobby aristocrat. The male lead does not seem to have any distinction at all, he is a shallow presence, which, actually, doesn't even matter as he is only there because the storyboard required him to - it seemed like he was on vacation and got caught up. When the point comes of turning the corner in terms of what happening, the movie first snaps completely blank for a couple of minutes and then becomes ridiculous. It solves - or better, dissolves - itself with a by-the-book Deus Ex Machina, more clichés and some of the most crude plot devices and choices I have ever seen. It's history, alright. First the movie's a drama though it's supposed to be comedic, and then it turns into a farce. The protagonists do what they are expected to do, and there are no surprises. The first set of somewhat serious antagonists however gets replaced by a couple that literally was just bored. Maybe that was some kind of nod towards the audience.<br /><br />This movie does not get any bonus from me for underlying philosophical meaning (since there is none) nor for its technical realization. The animation and editing is fair and so's the sound mixing; but it is by no means outstanding or even above the average Japanese productions of the late 1980's. In fact, the visual treats seem static, un-inspired and un-original.<br /><br />Worst of all - it totally fails to entertain, even if you don't bother with characters and all that stuff. There's too little going on here, and the rest is corny at best. Get a real Ghibli instead, have a feast with it and keep your fingers off this one.","Failed"
1.0,1.0,0.0,0.9998030662536621,"Count me as being one who is happy to see no Hastings in this episode. The poor-man's Dr. Watson does nothing for me, as he simply drags down every scene he's in. Japp is often necessary to the story as the representative of officialdom, and a little Miss Lemon is fine for seasoning, but Hastings swings from painfully dim to over-mannered in different episodes. If I have to sit through one more vacuous ""Oh, I say there!"" I'll take the gas-pipe.<br /><br />As a general rule, the more Poirot you get in a Poirot story, the better. Every line for Hastings is one taken away from Poirot. And I've never read the books, so I really don't care about fidelity to Christie's characters. A lot of viewers/reviewers seem to have a problem with separating the movies from the books. If you want the book as written, then read it. I don't see the point of watching the television version if you know what will come next at every stage. Theatre is not prose - don't expect a transcription.",0.0,0.9998030662536621,"Count me as being one who is happy to see no Hastings in this episode. The poor-man's Dr. Watson does nothing for me, as he simply drags down every scene he's in. Japp is often necessary to the story as the representative of officialdom, and a little Miss Lemon is fine for seasoning, but Hastings swings from painfully dim to over-mannered in different episodes. If I have to sit through one more vacuous ""Oh, I say there!"" I'll take the gas-pipe.<br /><br />As a general rule, the more Poirot you get in a Poirot story, the better. Every line for Hastings is one taken away from Poirot. And I've never read the books, so I really don't care about fidelity to Christie's characters. A lot of viewers/reviewers seem to have a problem with separating the movies from the books. If you want the book as written, then read it. I don't see the point of watching the television version if you know what will come next at every stage. Theatre is not prose - don't expect a transcription.","Skipped"
0.0,1.0,0.0,0.019516706466674805,"I can't really remember any details of this movie except that the setting looked awfully familiar. Then I realized it was filmed at the Lazy Lizard Hostel in Moab, Utah. That was one of my favorite places to visit when I was younger and wandered around the country. The guy who owns/manages the hostel managed to get himself in the movie. All I remember about the plot of the movie is that it involves jeeps and naked women. It is great to watch just for the scenery (I mean the rock formations)... If you are just looking for soft-core porn, you will probably be better served elsewhere. I don't even know if this movie is available on tape or DVD.",0.0,0.019516706466674805,"I can't really remember any details of this movie except that the setting looked awfully familiar. Then I realized it was filmed at the Lazy Lizard Hostel in Moab, Utah. That was one of my favorite places to visit when I was younger and wandered around the country. The guy who owns/manages the hostel managed to get himself in the movie. All I remember about the plot of the movie is that it involves jeeps and naked women. It is great to watch just for the scenery (I mean the rock formations)... If you are just looking for soft-core porn, you will probably be better served elsewhere. I don't even know if this movie is available on tape or DVD.","Failed"
1.0,1.0,0.0,0.9992839097976685,"Nothing like this was seen on TV at that time and probably never will again. From the first image of that police light blinding you and from there you heard the words: ""Police Squad - in color"", you were schocked to see that this in no way was an ordinary sitcom.<br /><br />Also to kill off a ""Guest Star"" and then never refer to him again, where had you ever seen that before. Then the actual show started and if you did not pay attention, you would miss several jokes in the background. Don't pay too much attention to one thing or you would be sorry. This was the show that video recorders were made for, way before Married with Children or The Simpsons.<br /><br />The stories did in no way make sense and the dialog was sometimes so weird that you had to think about it for 5 minutes before realising that it was a joke.<br /><br />The characters Frank Drebin and Ed Hocken came right out of Dragnet and they were absolutely straight (no funny accents or expressions) but instead there were puns and twisted sentences played absolutely deadpan. Only once as I can remember, were there a segment played for silly laughs - a scene involving a trip to a dentist, suction and a whole lot of saliva.<br /><br />There were some tedious moments - like the informer Johnny and an appearance by some celebrity. That was strictly a one-joke moment but they had to use it in all six episodes. Oh, well. Everything can't be perfect. The important thing is that the rest of the time you were knee deep in tears of laughter.<br /><br />Leslie Nielsen was fortunate that this revived his career when they put the Frank Drebin character in 3 features but it must have been an Achilles heel as well. Can you remember seeing him in anything except Naked Gun type work since? And don't count the awful Mr. Magoo reworked for live action. He probably made a lot of money, though.",0.0,0.9992839097976685,"Nothing like this was seen on TV at that time and probably never will again. From the first image of that police light blinding you and from there you heard the words: ""Police Squad - in color"", you were schocked to see that this in no way was an ordinary sitcom.<br /><br />Also to kill off a ""Guest Star"" and then never refer to him again, where had you ever seen that before. Then the actual show started and if you did not pay attention, you would miss several jokes in the background. Don't pay too much attention to one thing or you would be sorry. This was the show that video recorders were made for, way before Married with Children or The Simpsons.<br /><br />The stories did in no way make sense and the dialog was sometimes so weird that you had to think about it for 5 minutes before realising that it was a joke.<br /><br />The characters Frank Drebin and Ed Hocken came right out of Dragnet and they were absolutely straight (no funny accents or expressions) but instead there were puns and twisted sentences played absolutely deadpan. Only once as I can remember, were there a segment played for silly laughs - a scene involving a trip to a dentist, suction and a whole lot of saliva.<br /><br />There were some tedious moments - like the informer Johnny and an appearance by some celebrity. That was strictly a one-joke moment but they had to use it in all six episodes. Oh, well. Everything can't be perfect. The important thing is that the rest of the time you were knee deep in tears of laughter.<br /><br />Leslie Nielsen was fortunate that this revived his career when they put the Frank Drebin character in 3 features but it must have been an Achilles heel as well. Can you remember seeing him in anything except Naked Gun type work since? And don't count the awful Mr. Magoo reworked for live action. He probably made a lot of money, though.","Skipped"
1.0,1.0,1.0,0.00029200315475463867,"This is, without a doubt, one of my favorite Columbo episodes ever. The acting is very well done, the music is very catchy, the script is ingenious, and the direction is fabulous.<br /><br />Peter Falk, who acts brilliantly in every Columbo episodes, acts particularly well in this episode.<br /><br />Also, great performances from Stephen Caffrey, Gary Hershberger, Alan Fudge and Robert Culp.<br /><br />The ending is absolutely brilliant and I love the way Columbo describes it.<br /><br />This is a Columbo movie that WON'T, go amiss.",1.0,0.00029200315475463867,"This is, without a doubt, one of my favorite Columbo episodes ever. The acting is very well done, the music is very catchy, the script is ingenious, and the direction is fabulous.<br /><br />Peter Falk, who acts brilliantly in every Columbo episodes, acts particularly well in this episode.<br /><br />Also, great performances from Stephen Caffrey, Gary Hershberger, Alan Fudge and Robert Culp.<br /><br />The ending is absolutely brilliant and I love the way Columbo describes it.<br /><br />This is a Columbo movie that WON'T, go amiss.","Failed"
0.0,1.0,0.0,0.00018161535263061523,"Why is it that Canada can turn out decent to good movies in every genre, other then action? I caught Dragon Hunt on TV the other day and it was like a train wreck. I just could not change the channel, it's sheer stupidity sapped my willpower. Its pretty telling that the cast IMDb ""credits"" with this monstrosity apparently never worked again.<br /><br />Bad acting, bad writing, bad narration, bad music, bad hair, bad cinematography. It just goes on and on. The movie really has nothing to recommend it. If you're looking for bad action films to enjoy by laughing out, there are a tonne of other films that won't require you to scorch out your retinas afterwards.<br /><br />I hope this film didn't get money from the government for financing, otherwise I'm never paying taxes again.",0.0,0.00018161535263061523,"Why is it that Canada can turn out decent to good movies in every genre, other then action? I caught Dragon Hunt on TV the other day and it was like a train wreck. I just could not change the channel, it's sheer stupidity sapped my willpower. Its pretty telling that the cast IMDb ""credits"" with this monstrosity apparently never worked again.<br /><br />Bad acting, bad writing, bad narration, bad music, bad hair, bad cinematography. It just goes on and on. The movie really has nothing to recommend it. If you're looking for bad action films to enjoy by laughing out, there are a tonne of other films that won't require you to scorch out your retinas afterwards.<br /><br />I hope this film didn't get money from the government for financing, otherwise I'm never paying taxes again.","Failed"
1.0,1.0,1.0,0.00015151500701904297,"During WW2 in the Philipines, Japanese soldiers are starving, dying, growing weak, and becoming more and more insane. A small group of soldiers, trying to stay alive, have eventually resorted to cannibalism. This film perfectly portrays the insanity that overtakes people under extreme conditions. There are a few humorous parts in this movie, but the majority of it is just a very slow moving and realistic film. It follows these soldiers from one painful moment to another, and eventually to death. A very interesting film, showing the death, and the horror, of what may have been the worst war the world has ever seen.",1.0,0.00015151500701904297,"During WW2 in the Philipines, Japanese soldiers are starving, dying, growing weak, and becoming more and more insane. A small group of soldiers, trying to stay alive, have eventually resorted to cannibalism. This film perfectly portrays the insanity that overtakes people under extreme conditions. There are a few humorous parts in this movie, but the majority of it is just a very slow moving and realistic film. It follows these soldiers from one painful moment to another, and eventually to death. A very interesting film, showing the death, and the horror, of what may have been the worst war the world has ever seen.","Failed"
1.0,1.0,1.0,0.0014629364013671875,"I just bought this movie yesterday night, and I LOVE it. Everyone did great acting in it, especially Ryan Dunn and Bam Margera. The whole plot was great, and as Dunn said in the extras on the DVD, they made it seem like he was reliving the whole thing all over again. This movie has made my number one spot in my favorite movies! I can't stop replaying scenes over and over again, just to see it again. I've never done that with any other movie. I would definitely recommend this to other people to watch, because it is such a great movie, and if you like Bam Margera, it's a perfect movie for you!! The little montages that they show in between every scene are just great. I think that those have to be my favorite parts of the movie. They are very sad, with mostly music from the band 'HIM,' which of course is my favorite band.",1.0,0.0014629364013671875,"I just bought this movie yesterday night, and I LOVE it. Everyone did great acting in it, especially Ryan Dunn and Bam Margera. The whole plot was great, and as Dunn said in the extras on the DVD, they made it seem like he was reliving the whole thing all over again. This movie has made my number one spot in my favorite movies! I can't stop replaying scenes over and over again, just to see it again. I've never done that with any other movie. I would definitely recommend this to other people to watch, because it is such a great movie, and if you like Bam Margera, it's a perfect movie for you!! The little montages that they show in between every scene are just great. I think that those have to be my favorite parts of the movie. They are very sad, with mostly music from the band 'HIM,' which of course is my favorite band.","Failed"
1.0,1.0,1.0,0.00027507543563842773,"Fantastic movie! One of the best film noir movies ever made. Bad guys, bad girls, a jewel heist, a twisted morality, a kidnapping, everything is here. Jean Servais has a face that would make Bogart proud and the rest of the cast is is full of character actors who seem to to know they're onto something good. Get some popcorn and have a great time.",1.0,0.00027507543563842773,"Fantastic movie! One of the best film noir movies ever made. Bad guys, bad girls, a jewel heist, a twisted morality, a kidnapping, everything is here. Jean Servais has a face that would make Bogart proud and the rest of the cast is is full of character actors who seem to to know they're onto something good. Get some popcorn and have a great time.","Failed"
0.0,1.0,0.0,0.000521242618560791,"How could anyone who liked the previous JP movies even stand to sit through this 1 hour of drivel? There are so many stupid things about this film it's mind boggling!! I remember when i went to see JP as a kid it was my favorite movie and franchise, the acting, the SFX the Music, the direction! all fantastic, JP2 in my opinion was OK pretty much the same apart from some really stupid moments (like the gymnast girl kicking a raptor..please!) but on a whole a watchable and reasonable cinematic experience.<br /><br />But the the third one has no point!! It's supposed to be a sequel that Carry's on from JP2 and yet it magically includes brand new things to the franchise that would have been impossible to miss on the previous 2 films! for example: 1) The ""new"" mega Spinosaurus - Seriously, what the hell!! This thing follows them everywhere they go, they cannot escape it's presence and yet in The lost world (the same island) do you see it once? do you hear it? does anyone even MENTION it? NO! Its ridiculous!. The star character in the previous 2 movies was, and always will be the T-Rex so what does the d(urr)irector ""Joe Johnston"" go and do? Kill it off! as soon as you see the huge T-Rex in all its awesome roaring glory it gets killed and you never see it again - a new Dino on the town is the excuse.. where did it come from!!?? not a single explanation! and don't get me started on the whole satellite-phone-in-the-Dino-belly thing! 2)Just when you start to get over how stupid the Spinosaurus is you see the Raptors, Aside from their new ""Punk"" Haircuts they seem pretty credible! *Phew* they will make this movie watchable right?... WRONG! now they speak to each other!! and the excuse for them speaking in this film and not in the First and second are...wait for it... Evolution! - yes the process of millions of years in just a few months from when the second movie ended, amazing! surly they should have grown opposable thumbs and created tools by now!! OK i am not going to say anymore about the plot because it's getting up my nose, so i will close on this: Jurassic Park is a classic, JP3 is a lousy sucker punch to any of the original fans of the series, my favorite franchise was well and truly dead after watching this Monstrosity (no pun intended) Avoid this movie like the plague",0.0,0.000521242618560791,"How could anyone who liked the previous JP movies even stand to sit through this 1 hour of drivel? There are so many stupid things about this film it's mind boggling!! I remember when i went to see JP as a kid it was my favorite movie and franchise, the acting, the SFX the Music, the direction! all fantastic, JP2 in my opinion was OK pretty much the same apart from some really stupid moments (like the gymnast girl kicking a raptor..please!) but on a whole a watchable and reasonable cinematic experience.<br /><br />But the the third one has no point!! It's supposed to be a sequel that Carry's on from JP2 and yet it magically includes brand new things to the franchise that would have been impossible to miss on the previous 2 films! for example: 1) The ""new"" mega Spinosaurus - Seriously, what the hell!! This thing follows them everywhere they go, they cannot escape it's presence and yet in The lost world (the same island) do you see it once? do you hear it? does anyone even MENTION it? NO! Its ridiculous!. The star character in the previous 2 movies was, and always will be the T-Rex so what does the d(urr)irector ""Joe Johnston"" go and do? Kill it off! as soon as you see the huge T-Rex in all its awesome roaring glory it gets killed and you never see it again - a new Dino on the town is the excuse.. where did it come from!!?? not a single explanation! and don't get me started on the whole satellite-phone-in-the-Dino-belly thing! 2)Just when you start to get over how stupid the Spinosaurus is you see the Raptors, Aside from their new ""Punk"" Haircuts they seem pretty credible! *Phew* they will make this movie watchable right?... WRONG! now they speak to each other!! and the excuse for them speaking in this film and not in the First and second are...wait for it... Evolution! - yes the process of millions of years in just a few months from when the second movie ended, amazing! surly they should have grown opposable thumbs and created tools by now!! OK i am not going to say anymore about the plot because it's getting up my nose, so i will close on this: Jurassic Park is a classic, JP3 is a lousy sucker punch to any of the original fans of the series, my favorite franchise was well and truly dead after watching this Monstrosity (no pun intended) Avoid this movie like the plague","Failed"
